Entity,Code,Year,Avh_worked,Productivity,Continent,Productivity_level
France,FRA,1956,2130.4902,8.9616661,Europe,1
France,FRA,1957,2107.1709,9.4992647,Europe,1
France,FRA,1958,2096.4814,9.8766336,Europe,1
France,FRA,1959,2100.0859,10.18633,Europe,2
France,FRA,1960,2111.6116,10.96286,Europe,2
France,FRA,1961,2091.9858,11.612323,Europe,2
France,FRA,1962,2107.4983,12.327759,Europe,2
France,FRA,1963,2093.7288,13.104335,Europe,2
France,FRA,1964,2103.751,13.770318,Europe,2
France,FRA,1965,2092.967,14.445487,Europe,2
France,FRA,1966,2087.1069,15.157369,Europe,3
France,FRA,1967,2055.8035,16.111916,Europe,3
France,FRA,1968,2034.2684,17.025105,Europe,3
France,FRA,1969,1964.4453,18.613039,Europe,3
France,FRA,1970,1948.2301,19.646244,Europe,3
France,FRA,1971,1947.8167,20.73744,Europe,4
France,FRA,1972,1898.0906,22.258755,Europe,4
France,FRA,1973,1884.4604,23.693264,Europe,4
France,FRA,1974,1854.7511,24.945959,Europe,4
France,FRA,1975,1830.1531,25.281353,Europe,5
France,FRA,1976,1856.8257,25.897589,Europe,5
France,FRA,1977,1819.907,27.281403,Europe,5
France,FRA,1978,1789.7493,28.870447,Europe,5
France,FRA,1979,1787.0199,29.973269,Europe,5
France,FRA,1980,1778.8678,30.632158,Europe,6
France,FRA,1981,1759.6193,30.384779,Europe,6
France,FRA,1982,1687.9171,31.554348,Europe,6
France,FRA,1983,1670.7448,31.403904,Europe,6
France,FRA,1984,1664.9539,31.343943,Europe,6
France,FRA,1985,1630.4366,31.509838,Europe,6
France,FRA,1986,1626.7152,33.122116,Europe,6
France,FRA,1987,1638.9984,33.495731,Europe,6
France,FRA,1988,1648.225,34.632015,Europe,6
France,FRA,1989,1633.6821,35.764862,Europe,6
France,FRA,1990,1629.0961,36.695759,Europe,6
France,FRA,1991,1622.6208,36.900764,Europe,6
France,FRA,1992,1621.5667,37.824879,Europe,6
France,FRA,1993,1614.0789,38.277187,Europe,6
France,FRA,1994,1611.6461,38.882839,Europe,6
France,FRA,1995,1590.6832,39.836193,Europe,6
France,FRA,1996,1587.0975,40.52491,Europe,7
France,FRA,1997,1585.5039,42.497635,Europe,7
France,FRA,1998,1575.7279,44.295265,Europe,7
France,FRA,1999,1569.4343,45.468002,Europe,7
France,FRA,2000,1549.965,47.608971,Europe,7
France,FRA,2001,1530.4617,48.895962,Europe,7
France,FRA,2002,1497.3385,50.078735,Europe,
France,FRA,2003,1502.0975,48.784325,Europe,7
France,FRA,2004,1525.9967,48.998341,Europe,7
France,FRA,2005,1527.3717,52.823704,Europe,
France,FRA,2006,1510.6074,54.199505,Europe,
France,FRA,2007,1530.0048,55.211666,Europe,
France,FRA,2008,1537.7621,55.132225,Europe,
France,FRA,2009,1521.2759,54.625366,Europe,
France,FRA,2010,1527.9509,56.513912,Europe,
France,FRA,2011,1534.6066,57.706932,Europe,
France,FRA,2012,1528.8926,57.548756,Europe,
France,FRA,2013,1513.8743,59.160408,Europe,
France,FRA,2014,1508.9885,59.467934,Europe,
France,FRA,2015,1509.4127,60.860722,Europe,
France,FRA,2016,1502.7285,61.625038,Europe,
France,FRA,2017,1514.1371,62.785526,Europe,
Germany,DEU,1950,2427.4287,4.2701316,Europe,0
Germany,DEU,1951,2401.5952,4.689198,Europe,0
Germany,DEU,1952,2376.0369,5.0812659,Europe,1
Germany,DEU,1953,2350.7505,5.4334683,Europe,1
Germany,DEU,1954,2325.7332,5.7973208,Europe,1
Germany,DEU,1955,2300.9822,6.480773,Europe,1
Germany,DEU,1956,2276.4944,6.9105692,Europe,1
Germany,DEU,1957,2252.2673,7.2417564,Europe,1
Germany,DEU,1958,2228.2981,7.5023503,Europe,1
Germany,DEU,1959,2204.584,8.150012,Europe,1
Germany,DEU,1960,2181.1223,8.9240942,Europe,1
Germany,DEU,1961,2154.5046,9.3035431,Europe,1
Germany,DEU,1962,2117.4016,9.7840462,Europe,1
Germany,DEU,1963,2086.9526,10.136098,Europe,2
Germany,DEU,1964,2098.4468,10.827908,Europe,2
Germany,DEU,1965,2084.2305,11.409735,Europe,2
Germany,DEU,1966,2057.9155,11.897876,Europe,2
Germany,DEU,1967,2020.2074,12.249604,Europe,2
Germany,DEU,1968,2007.7052,13.008465,Europe,2
Germany,DEU,1969,1987.9437,13.996504,Europe,2
Germany,DEU,1970,1972.5177,14.716007,Europe,2
Germany,DEU,1971,1940.5565,15.428338,Europe,3
Germany,DEU,1972,1915.4514,16.364073,Europe,3
Germany,DEU,1973,1884.9017,17.429588,Europe,3
Germany,DEU,1974,1851.6299,18.148336,Europe,3
Germany,DEU,1975,1811.9053,18.812185,Europe,3
Germany,DEU,1976,1824.3066,19.664421,Europe,3
Germany,DEU,1977,1806.2542,20.54294,Europe,4
Germany,DEU,1978,1787.1987,21.313478,Europe,4
Germany,DEU,1979,1775.1637,22.182579,Europe,4
Germany,DEU,1980,1756.1083,22.54389,Europe,4
Germany,DEU,1981,1734.0441,22.378866,Europe,4
Germany,DEU,1982,1723.012,22.186031,Europe,4
Germany,DEU,1983,1709.974,22.533554,Europe,4
Germany,DEU,1984,1698.942,22.777945,Europe,4
Germany,DEU,1985,1675.8749,22.910469,Europe,4
Germany,DEU,1986,1656.8195,24.73081,Europe,4
Germany,DEU,1987,1633.7523,25.958847,Europe,5
Germany,DEU,1988,1628.7378,27.272127,Europe,5
Germany,DEU,1989,1605.6707,28.696114,Europe,5
Germany,DEU,1990,1582.6035,31.568253,Europe,6
Germany,DEU,1991,1553.5189,34.752674,Europe,6
Germany,DEU,1992,1564.7155,36.276794,Europe,6
Germany,DEU,1993,1541.5763,37.758373,Europe,6
Germany,DEU,1994,1537.2506,39.318115,Europe,6
Germany,DEU,1995,1527.9783,40.886547,Europe,7
Germany,DEU,1996,1510.4954,41.956078,Europe,7
Germany,DEU,1997,1499.6443,43.722958,Europe,7
Germany,DEU,1998,1493.5819,44.830975,Europe,7
Germany,DEU,1999,1478.722,46.446682,Europe,7
Germany,DEU,2000,1452.0129,47.245243,Europe,7
Germany,DEU,2001,1441.9102,48.402744,Europe,7
Germany,DEU,2002,1430.8605,48.946472,Europe,7
Germany,DEU,2003,1424.7449,50.749966,Europe,
Germany,DEU,2004,1422.2234,52.033943,Europe,
Germany,DEU,2005,1411.28,55.15741,Europe,
Germany,DEU,2006,1424.6752,55.355732,Europe,
Germany,DEU,2007,1424.3522,57.627258,Europe,
Germany,DEU,2008,1418.3964,58.517673,Europe,
Germany,DEU,2009,1372.7135,56.404095,Europe,
Germany,DEU,2010,1389.8829,58.186855,Europe,
Germany,DEU,2011,1392.8134,60.345444,Europe,
Germany,DEU,2012,1375.0267,60.103127,Europe,
Germany,DEU,2013,1362.6976,61.477345,Europe,
Germany,DEU,2014,1367.0791,63.050556,Europe,
Germany,DEU,2015,1368.1069,62.594673,Europe,
Germany,DEU,2016,1358.5865,64.647247,Europe,
Germany,DEU,2017,1353.8868,66.710243,Europe,
Greece,GRC,1951,2312.5513,3.8646245,Europe,0
Greece,GRC,1952,2302.988,3.6316969,Europe,0
Greece,GRC,1953,2293.4646,3.9856696,Europe,0
Greece,GRC,1954,2283.9802,3.8982344,Europe,0
Greece,GRC,1955,2274.5352,4.0170746,Europe,0
Greece,GRC,1956,2265.1292,4.2144418,Europe,0
Greece,GRC,1957,2255.762,4.5397196,Europe,0
Greece,GRC,1958,2246.4338,4.7537484,Europe,0
Greece,GRC,1959,2237.144,4.9538355,Europe,0
Greece,GRC,1960,2227.8926,5.0523572,Europe,1
Greece,GRC,1961,2217.9907,5.7651033,Europe,1
Greece,GRC,1962,2208.1328,5.7451344,Europe,1
Greece,GRC,1963,2198.3188,6.6238961,Europe,1
Greece,GRC,1964,2188.5483,7.2308264,Europe,1
Greece,GRC,1965,2178.8215,8.1162462,Europe,1
Greece,GRC,1966,2169.1377,8.8652363,Europe,1
Greece,GRC,1967,2159.4968,9.4665995,Europe,1
Greece,GRC,1968,2149.8992,10.267565,Europe,2
Greece,GRC,1969,2140.3438,11.539411,Europe,2
Greece,GRC,1970,2098.6428,12.873272,Europe,2
Greece,GRC,1971,2099.6047,13.824435,Europe,2
Greece,GRC,1972,2101.0935,15.139989,Europe,3
Greece,GRC,1973,2102.5459,16.049355,Europe,3
Greece,GRC,1974,2103.9597,14.907479,Europe,2
Greece,GRC,1975,2105.3333,15.714827,Europe,3
Greece,GRC,1976,2106.6653,16.539822,Europe,3
Greece,GRC,1977,2107.9543,16.701761,Europe,3
Greece,GRC,1978,2109.6099,17.770731,Europe,3
Greece,GRC,1979,2111.0493,17.895142,Europe,3
Greece,GRC,1980,2111.6992,17.936003,Europe,3
Greece,GRC,1981,2111.7839,17.048676,Europe,3
Greece,GRC,1982,2111.3945,16.654364,Europe,3
Greece,GRC,1983,2108.8662,16.354397,Europe,3
Greece,GRC,1984,2108.4956,16.77224,Europe,3
Greece,GRC,1985,2107.4692,16.971737,Europe,3
Greece,GRC,1986,2107.8125,17.596601,Europe,3
Greece,GRC,1987,2110.0713,17.37145,Europe,3
Greece,GRC,1988,2107.2549,18.249548,Europe,3
Greece,GRC,1989,2109.304,19.071854,Europe,3
Greece,GRC,1990,2111.6228,19.064899,Europe,3
Greece,GRC,1991,2112.8909,20.743582,Europe,4
Greece,GRC,1992,2112.8689,20.70425,Europe,4
Greece,GRC,1993,2112.1438,20.898998,Europe,4
Greece,GRC,1994,2110.1987,21.486057,Europe,4
Greece,GRC,1995,2110.7063,21.962475,Europe,4
Greece,GRC,1996,2109.4004,22.727127,Europe,4
Greece,GRC,1997,2107.9448,24.865538,Europe,4
Greece,GRC,1998,2108.4343,25.197258,Europe,5
Greece,GRC,1999,2104.8523,25.727411,Europe,5
Greece,GRC,2000,2107.6384,26.897448,Europe,5
Greece,GRC,2001,2101.1304,27.937273,Europe,5
Greece,GRC,2002,2093.2151,28.492847,Europe,5
Greece,GRC,2003,2091.4788,28.288849,Europe,5
Greece,GRC,2004,2082.5518,29.032797,Europe,5
Greece,GRC,2005,2136.239,28.650883,Europe,5
Greece,GRC,2006,2125.3364,30.480707,Europe,6
Greece,GRC,2007,2110.9885,30.256641,Europe,6
Greece,GRC,2008,2106.26,30.80826,Europe,6
Greece,GRC,2009,2081.2117,30.409355,Europe,6
Greece,GRC,2010,2019.5708,30.012945,Europe,6
Greece,GRC,2011,2037.7003,28.866495,Europe,5
Greece,GRC,2012,2055.374,29.019201,Europe,5
Greece,GRC,2013,2059.22,30.108801,Europe,6
Greece,GRC,2014,2020.8816,30.253761,Europe,6
Greece,GRC,2015,2031.1405,30.193913,Europe,6
Greece,GRC,2016,2030.0905,29.757895,Europe,5
Greece,GRC,2017,2016.8954,30.181442,Europe,6
Hong Kong,HKG,1960,2722.3655,4.7332344,Asia,0
Hong Kong,HKG,1961,2702.0603,4.8399835,Asia,0
Hong Kong,HKG,1962,2681.9063,5.1392317,Asia,1
Hong Kong,HKG,1963,2661.9028,5.6095858,Asia,1
Hong Kong,HKG,1964,2642.0486,5.9592857,Asia,1
Hong Kong,HKG,1965,2622.3423,6.5908237,Asia,1
Hong Kong,HKG,1966,2602.783,6.8016443,Asia,1
Hong Kong,HKG,1967,2583.3696,6.820941,Asia,1
Hong Kong,HKG,1968,2564.1011,7.0080466,Asia,1
Hong Kong,HKG,1969,2544.9761,7.6221442,Asia,1
Hong Kong,HKG,1970,2525.9939,8.1196938,Asia,1
Hong Kong,HKG,1971,2527.0503,8.3956556,Asia,1
Hong Kong,HKG,1972,2525.5298,8.9430513,Asia,1
Hong Kong,HKG,1973,2523.8738,9.6343908,Asia,1
Hong Kong,HKG,1974,2522.0754,9.3708038,Asia,1
Hong Kong,HKG,1975,2520.2058,9.125103,Asia,1
Hong Kong,HKG,1976,2518.0522,10.236541,Asia,2
Hong Kong,HKG,1977,2508.3438,11.093947,Asia,2
Hong Kong,HKG,1978,2498.8701,11.79705,Asia,2
Hong Kong,HKG,1979,2490.3911,12.613194,Asia,2
Hong Kong,HKG,1980,2479.3877,13.005639,Asia,2
Hong Kong,HKG,1981,2466.1563,13.015513,Asia,2
Hong Kong,HKG,1982,2441.6013,13.405648,Asia,2
Hong Kong,HKG,1983,2410.731,14.164781,Asia,2
Hong Kong,HKG,1984,2381.7666,15.085391,Asia,3
Hong Kong,HKG,1985,2356.0828,14.58288,Asia,2
Hong Kong,HKG,1986,2360.2485,16.133471,Asia,3
Hong Kong,HKG,1987,2324.3062,18.67944,Asia,3
Hong Kong,HKG,1988,2372.4387,18.706991,Asia,3
Hong Kong,HKG,1989,2314.0313,20.568092,Asia,4
Hong Kong,HKG,1990,2278.522,23.038931,Asia,4
Hong Kong,HKG,1991,2309.9045,23.78685,Asia,4
Hong Kong,HKG,1992,2224.1714,27.033794,Asia,5
Hong Kong,HKG,1993,2287.9592,27.880383,Asia,5
Hong Kong,HKG,1994,2291.9285,28.364826,Asia,5
Hong Kong,HKG,1995,2254.8499,29.591511,Asia,5
Hong Kong,HKG,1996,2304.2678,29.425987,Asia,5
Hong Kong,HKG,1997,2257.8132,29.737524,Asia,5
Hong Kong,HKG,1998,2259.1528,27.942493,Asia,5
Hong Kong,HKG,1999,2301.9258,27.994303,Asia,5
Hong Kong,HKG,2000,2330.667,30.058165,Asia,6
Hong Kong,HKG,2001,2326.3577,31.537134,Asia,6
Hong Kong,HKG,2002,2343.4309,33.090439,Asia,6
Hong Kong,HKG,2003,2330.8987,34.582882,Asia,6
Hong Kong,HKG,2004,2354.375,38.466343,Asia,6
Hong Kong,HKG,2005,2346.386,40.171658,Asia,7
Hong Kong,HKG,2006,2315.4949,36.785652,Asia,6
Hong Kong,HKG,2007,2327.78,37.745018,Asia,6
Hong Kong,HKG,2008,2277.0227,37.166389,Asia,6
Hong Kong,HKG,2009,2251.9988,33.858013,Asia,6
Hong Kong,HKG,2010,2302.0801,36.10664,Asia,6
Hong Kong,HKG,2011,2256.7612,38.807663,Asia,6
Hong Kong,HKG,2012,2235.5942,39.321583,Asia,6
Hong Kong,HKG,2013,2225.4138,44.501854,Asia,7
Hong Kong,HKG,2014,2175.2473,39.781631,Asia,6
Hong Kong,HKG,2015,2185.5789,34.621464,Asia,6
Hong Kong,HKG,2016,2185.5789,34.636333,Asia,6
Hong Kong,HKG,2017,2185.5789,35.351849,Asia,6
Hungary,HUN,1980,2193.4773,9.7121964,Europe,1
Hungary,HUN,1981,2192.4775,9.4563618,Europe,1
Hungary,HUN,1982,2099.4998,10.026383,Europe,2
Hungary,HUN,1983,2079.5046,10.094638,Europe,2
Hungary,HUN,1984,2007.5217,10.624884,Europe,2
Hungary,HUN,1985,1980.5281,10.798676,Europe,2
Hungary,HUN,1986,1971.5303,11.439337,Europe,2
Hungary,HUN,1987,2015.5198,12.005531,Europe,2
Hungary,HUN,1988,2009.5212,12.044242,Europe,2
Hungary,HUN,1989,1984.5272,12.571572,Europe,2
Hungary,HUN,1990,1944.5367,12.987509,Europe,2
Hungary,HUN,1991,1912.5443,12.662463,Europe,2
Hungary,HUN,1992,1869.5546,14.155581,Europe,2
Hungary,HUN,1993,1869.5546,16.076666,Europe,3
Hungary,HUN,1994,2000.5233,16.064665,Europe,3
Hungary,HUN,1995,2005.5222,16.317806,Europe,3
Hungary,HUN,1996,1999.5793,16.782038,Europe,3
Hungary,HUN,1997,2023.4016,16.438791,Europe,3
Hungary,HUN,1998,2022.8932,16.304708,Europe,3
Hungary,HUN,1999,2040.071,15.998364,Europe,3
Hungary,HUN,2000,2032.8467,17.022154,Europe,3
Hungary,HUN,2001,1993.3213,18.391636,Europe,3
Hungary,HUN,2002,2005.2568,19.270603,Europe,3
Hungary,HUN,2003,1978.1667,20.185104,Europe,4
Hungary,HUN,2004,1986.1238,20.083101,Europe,4
Hungary,HUN,2005,1986.9038,22.315027,Europe,4
Hungary,HUN,2006,1983.4768,22.206665,Europe,4
Hungary,HUN,2007,1978.6354,22.420172,Europe,4
Hungary,HUN,2008,1981.7538,24.733334,Europe,4
Hungary,HUN,2009,1963.0601,24.743017,Europe,4
Hungary,HUN,2010,1956.1836,26.36804,Europe,5
Hungary,HUN,2011,1948.6782,27.50511,Europe,5
Hungary,HUN,2012,1926.5392,27.32699,Europe,5
Hungary,HUN,2013,1920.5334,27.302567,Europe,5
Hungary,HUN,2014,1928.3038,26.201807,Europe,5
Hungary,HUN,2015,1923.7209,25.77124,Europe,5
Hungary,HUN,2016,1937.3325,24.49296,Europe,4
Hungary,HUN,2017,1937.3325,25.323359,Europe,5
Iceland,ISL,1964,2144.7549,15.305504,Europe,3
Iceland,ISL,1965,2121.4031,16.171722,Europe,3
Iceland,ISL,1966,2109.0615,16.966124,Europe,3
Iceland,ISL,1967,2073.1609,16.718006,Europe,3
Iceland,ISL,1968,2025.9136,15.663001,Europe,3
Iceland,ISL,1969,1997.3276,16.55809,Europe,3
Iceland,ISL,1970,1979.8445,17.262842,Europe,3
Iceland,ISL,1971,1941.3549,20.020458,Europe,4
Iceland,ISL,1972,1908.254,19.64529,Europe,3
Iceland,ISL,1973,1890.8378,21.550756,Europe,4
Iceland,ISL,1974,1866.0885,22.626572,Europe,4
Iceland,ISL,1975,1841.3087,22.681885,Europe,4
Iceland,ISL,1976,1813.778,22.303335,Europe,4
Iceland,ISL,1977,1771.6417,25.565332,Europe,5
Iceland,ISL,1978,1733.0608,26.574371,Europe,5
Iceland,ISL,1979,1720.1718,27.845812,Europe,5
Iceland,ISL,1980,1710.0775,28.851767,Europe,5
Iceland,ISL,1981,1703.6434,28.933359,Europe,5
Iceland,ISL,1982,1706.3849,29.119734,Europe,5
Iceland,ISL,1983,1706.3986,26.27413,Europe,5
Iceland,ISL,1984,1704.5583,28.394587,Europe,5
Iceland,ISL,1985,1703.6495,27.040451,Europe,5
Iceland,ISL,1986,1696.3209,28.612049,Europe,5
Iceland,ISL,1987,1694.4543,30.275549,Europe,6
Iceland,ISL,1988,1701.8008,32.193981,Europe,6
Iceland,ISL,1989,1697.2434,31.340645,Europe,6
Iceland,ISL,1990,1687.1472,31.660143,Europe,6
Iceland,ISL,1991,1690.7538,32.187012,Europe,6
Iceland,ISL,1992,1690.7538,30.940588,Europe,6
Iceland,ISL,1993,1705.9176,31.190916,Europe,6
Iceland,ISL,1994,1677.275,32.491634,Europe,6
Iceland,ISL,1995,1663.7961,31.630154,Europe,6
Iceland,ISL,1996,1681.4872,31.972403,Europe,6
Iceland,ISL,1997,1706.76,35.395988,Europe,6
Iceland,ISL,1998,1687.3842,36.016937,Europe,6
Iceland,ISL,1999,1667.1659,37.761925,Europe,6
Iceland,ISL,2000,1718.554,35.734692,Europe,6
Iceland,ISL,2001,1729.5055,36.914505,Europe,6
Iceland,ISL,2002,1694.9659,38.116077,Europe,6
Iceland,ISL,2003,1661.2688,38.93137,Europe,6
Iceland,ISL,2004,1668.0083,40.990265,Europe,7
Iceland,ISL,2005,1659.584,43.735115,Europe,7
Iceland,ISL,2006,1649.4749,41.017879,Europe,7
Iceland,ISL,2007,1627.5717,42.293034,Europe,7
Iceland,ISL,2008,1629.2566,53.502907,Europe,
Iceland,ISL,2009,1549.0085,51.966198,Europe,
Iceland,ISL,2010,1542.5016,47.910744,Europe,7
Iceland,ISL,2011,1548.2521,47.348431,Europe,7
Iceland,ISL,2012,1523.7321,48.557827,Europe,7
Iceland,ISL,2013,1521.8097,47.482792,Europe,7
Iceland,ISL,2014,1509.6294,47.434498,Europe,7
Iceland,ISL,2015,1509.1685,47.978832,Europe,7
Iceland,ISL,2016,1493.3651,48.096577,Europe,7
Iceland,ISL,2017,1493.3651,48.085415,Europe,7
India,IND,1970,2077.3308,1.5841233,Asia,0
India,IND,1971,2077.0852,1.5942718,Asia,0
India,IND,1972,2076.5603,1.583451,Asia,0
India,IND,1973,2074.8291,1.6362197,Asia,0
India,IND,1974,2072.3657,1.5696566,Asia,0
India,IND,1975,2069.9565,1.6787913,Asia,0
India,IND,1976,2067.1599,1.607498,Asia,0
India,IND,1977,2065.3796,1.5615522,Asia,0
India,IND,1978,2064.4177,1.4982196,Asia,0
India,IND,1979,2064.2246,1.3632333,Asia,0
India,IND,1980,2064.0278,1.3488595,Asia,0
India,IND,1981,2063.623,1.298887,Asia,0
India,IND,1982,2064.1531,1.2442565,Asia,0
India,IND,1983,2065.1204,1.2238344,Asia,0
India,IND,1984,2066.7083,1.2058848,Asia,0
India,IND,1985,2068.6077,1.2038138,Asia,0
India,IND,1986,2070.5779,1.2501929,Asia,0
India,IND,1987,2072.2705,1.3098626,Asia,0
India,IND,1988,2075.0774,1.3895913,Asia,0
India,IND,1989,2078.1321,1.45433,Asia,0
India,IND,1990,2078.4795,1.5154742,Asia,0
India,IND,1991,2079.3042,1.5047181,Asia,0
India,IND,1992,2076.9104,1.5607992,Asia,0
India,IND,1993,2075.8694,1.6255416,Asia,0
India,IND,1994,2075.6873,1.7193984,Asia,0
India,IND,1995,2077.0972,1.8339047,Asia,0
India,IND,1996,2079.8303,1.9785032,Asia,0
India,IND,1997,2079.3826,2.0774083,Asia,0
India,IND,1998,2080.7412,2.2059414,Asia,0
India,IND,1999,2082.6938,2.3323698,Asia,0
India,IND,2000,2086.6284,2.382719,Asia,0
India,IND,2001,2086.7727,2.4355893,Asia,0
India,IND,2002,2088.8936,2.5015376,Asia,0
India,IND,2003,2091.9958,2.6603591,Asia,0
India,IND,2004,2095.7783,2.7746389,Asia,0
India,IND,2005,2096.916,3.147059,Asia,0
India,IND,2006,2097.0964,3.5525711,Asia,0
India,IND,2007,2098.1213,4.0003366,Asia,0
India,IND,2008,2099.6331,4.2570391,Asia,0
India,IND,2009,2103.5361,4.5577397,Asia,0
India,IND,2010,2110.3926,5.2355585,Asia,1
India,IND,2011,2113.6245,5.6497903,Asia,1
India,IND,2012,2115.7102,5.9812398,Asia,1
India,IND,2013,2117.103,6.1617236,Asia,1
India,IND,2014,2118.0881,6.4680362,Asia,1
India,IND,2015,2117.0117,6.7829533,Asia,1
India,IND,2016,2117.0117,7.1186538,Asia,1
India,IND,2017,2117.0117,7.5529184,Asia,1
Indonesia,IDN,1970,1988.0715,1.9394928,Asia,0
Indonesia,IDN,1971,1990.318,2.0201466,Asia,0
Indonesia,IDN,1972,2020.97,2.1687393,Asia,0
Indonesia,IDN,1973,2032.0226,2.3322968,Asia,0
Indonesia,IDN,1974,2029.8593,2.4270458,Asia,0
Indonesia,IDN,1975,2011.4331,2.4353302,Asia,0
Indonesia,IDN,1976,1972.9434,2.5253441,Asia,0
Indonesia,IDN,1977,1990.8206,2.6745601,Asia,0
Indonesia,IDN,1978,1975.8154,2.7102113,Asia,0
Indonesia,IDN,1979,1988.1433,2.9237275,Asia,0
Indonesia,IDN,1980,2003.2617,3.1593945,Asia,0
Indonesia,IDN,1981,2034.144,3.2270408,Asia,0
Indonesia,IDN,1982,2013.3235,3.0839977,Asia,0
Indonesia,IDN,1983,2051.5149,3.2223959,Asia,0
Indonesia,IDN,1984,2056.8665,3.3021755,Asia,0
Indonesia,IDN,1985,2029.0776,3.2424798,Asia,0
Indonesia,IDN,1986,1887.9058,3.2509766,Asia,0
Indonesia,IDN,1987,1890.0297,3.2640777,Asia,0
Indonesia,IDN,1988,1886.1644,3.284507,Asia,0
Indonesia,IDN,1989,1891.3917,3.5819881,Asia,0
Indonesia,IDN,1990,1909.3696,3.9022977,Asia,0
Indonesia,IDN,1991,1928.2959,4.1773977,Asia,0
Indonesia,IDN,1992,1897.3234,4.4065223,Asia,0
Indonesia,IDN,1993,1898.6636,4.6538272,Asia,0
Indonesia,IDN,1994,1929.7295,4.7576356,Asia,0
Indonesia,IDN,1995,1928.0195,5.3412118,Asia,1
Indonesia,IDN,1996,1917.2124,5.472012,Asia,1
Indonesia,IDN,1997,1922.9292,5.4717836,Asia,1
Indonesia,IDN,1998,1928.8357,4.3882914,Asia,0
Indonesia,IDN,1999,1949.5291,4.348443,Asia,0
Indonesia,IDN,2000,1913.0223,4.2429333,Asia,0
Indonesia,IDN,2001,1935.4495,4.2601643,Asia,0
Indonesia,IDN,2002,1917.7333,4.3371506,Asia,0
Indonesia,IDN,2003,1941.8517,4.2960224,Asia,0
Indonesia,IDN,2004,1969.0544,4.5891104,Asia,0
Indonesia,IDN,2005,1953.516,5.0369921,Asia,1
Indonesia,IDN,2006,1965.111,5.4479251,Asia,1
Indonesia,IDN,2007,2042.9899,5.5765514,Asia,1
Indonesia,IDN,2008,2044.3296,6.4795198,Asia,1
Indonesia,IDN,2009,2063.6802,6.9240618,Asia,1
Indonesia,IDN,2010,2054.3242,7.9644461,Asia,1
Indonesia,IDN,2011,2023.2792,9.6639261,Asia,1
Indonesia,IDN,2012,2026.3513,10.016643,Asia,2
Indonesia,IDN,2013,2024.2395,10.29667,Asia,2
Indonesia,IDN,2014,2008.4623,10.634439,Asia,2
Indonesia,IDN,2015,2024.287,10.614254,Asia,2
Indonesia,IDN,2016,2024.287,10.881228,Asia,2
Indonesia,IDN,2017,2024.287,11.26875,Asia,2
Ireland,IRL,1950,2419.4111,4.6520672,Europe,0
Ireland,IRL,1951,2407.575,4.7960143,Europe,0
Ireland,IRL,1952,2395.7969,5.0713482,Europe,1
Ireland,IRL,1953,2384.0762,5.2850451,Europe,1
Ireland,IRL,1954,2372.4131,5.4477811,Europe,1
Ireland,IRL,1955,2360.8069,5.6856503,Europe,1
Ireland,IRL,1956,2349.2573,5.7158661,Europe,1
Ireland,IRL,1957,2337.7644,5.9278841,Europe,1
Ireland,IRL,1958,2326.3279,5.936121,Europe,1
Ireland,IRL,1959,2314.947,6.2691798,Europe,1
Ireland,IRL,1960,2303.6221,6.6444473,Europe,1
Ireland,IRL,1961,2306.6157,6.9757199,Europe,1
Ireland,IRL,1962,2309.6133,7.0762367,Europe,1
Ireland,IRL,1963,2312.615,7.3548646,Europe,1
Ireland,IRL,1964,2315.6204,7.5354857,Europe,1
Ireland,IRL,1965,2318.6296,7.652905,Europe,1
Ireland,IRL,1966,2321.6428,7.788178,Europe,1
Ireland,IRL,1967,2324.6602,8.2898235,Europe,1
Ireland,IRL,1968,2327.6812,8.8953419,Europe,1
Ireland,IRL,1969,2330.7063,9.2989292,Europe,1
Ireland,IRL,1970,2333.7351,9.5386715,Europe,1
Ireland,IRL,1971,2316.7312,9.7948561,Europe,1
Ireland,IRL,1972,2296.5879,10.796545,Europe,2
Ireland,IRL,1973,2284.031,11.330677,Europe,2
Ireland,IRL,1974,2247.6687,11.631923,Europe,2
Ireland,IRL,1975,2237.7278,12.319241,Europe,2
Ireland,IRL,1976,2232.2344,13.01738,Europe,2
Ireland,IRL,1977,2202.6733,14.038075,Europe,2
Ireland,IRL,1978,2183.0535,15.310881,Europe,3
Ireland,IRL,1979,2161.3406,15.539208,Europe,3
Ireland,IRL,1980,2122.1006,16.612619,Europe,3
Ireland,IRL,1981,2090.7085,17.224358,Europe,3
Ireland,IRL,1982,2083.3838,17.575886,Europe,3
Ireland,IRL,1983,2073.1814,17.462296,Europe,3
Ireland,IRL,1984,2055.1309,18.375029,Europe,3
Ireland,IRL,1985,2062.1941,18.401812,Europe,3
Ireland,IRL,1986,2096.7253,19.277132,Europe,3
Ireland,IRL,1987,2076.0591,20.662546,Europe,4
Ireland,IRL,1988,2084.4302,21.348442,Europe,4
Ireland,IRL,1989,2091.7549,22.595661,Europe,4
Ireland,IRL,1990,2080.2446,23.490772,Europe,4
Ireland,IRL,1991,2045.1902,24.454733,Europe,4
Ireland,IRL,1992,1996.7941,26.775665,Europe,5
Ireland,IRL,1993,1970.111,28.355059,Europe,5
Ireland,IRL,1994,1970.3726,28.827583,Europe,5
Ireland,IRL,1995,1962.0013,31.828932,Europe,6
Ireland,IRL,1996,1953.5992,33.300354,Europe,6
Ireland,IRL,1997,1954.1941,35.913139,Europe,6
